"COMPANY","PRODUK_GROUP","brand","OPERATING","ORGANIZATION","Nasional","L1","L2_jabo","L2_subdist","L2_jabar","L2_jateng","L3","L4","MANAGER","gr_sty1","BRAND","CHANNEL","SUB_CHANNEL","CHANNEL_FORMAT","SALES_TYPE.y","jml","totalsum"
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","MT NKA","NKA MINIMARKET","Bandung II",434,10180.9984
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Bandung II",1529,1307.7495
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FOOD SERVICE","FOOD SERVICE","FOODSTALL","Cirebon",9,0.9165
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Cirebon",12,25
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Cirebon",202,64.2506
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Cirebon",92,39.5827
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","GENERAL TRADE","INSTITUSI","INSTITUSI","Cirebon",19,8.25
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Cirebon",331,88.2476
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Cirebon",5,1.25
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Cirebon",853,374.3318
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Cirebon",907,765.2914
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Cirebon",80,129.8749
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","MODERN TRADE","MT NKA","NKA MINIMARKET","Cirebon",802,14354.2075
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Cirebon",1103,778.2494
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","FOOD SERVICE","FOOD SERVICE","FOODSTALL","Tasikmalaya",10,1.25
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Tasikmalaya",28,6.3332
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Tasikmalaya",281,78.625
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Tasikmalaya",39,8.5834
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","GENERAL TRADE","RETAIL","RETAIL BEVERAGES","Tasikmalaya",21,1.25
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","GENERAL TRADE","RETAIL","RETAIL FOOD","Tasikmalaya",714,152.3314
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Tasikmalaya",535,113.5813
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Tasikmalaya",6099,1897.0824
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Tasikmalaya",735,948.541
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Tasikmalaya",41,57.2083
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Barat-OU","B03-MSP Tasikmalaya","Nasional",NA,NA,NA,"Jawa_barat",NA,"Tasikmalaya","TSK_Sukarno","TSK_Sukarno","Tasikmalaya","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Tasikmalaya",543,477.9998
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Solo",7,0.75
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","FOOD SERVICE","FOOD SUPPLIER","FOOD SUPPLIER","Solo",1,0
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Solo",27,5.958699999999999
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Solo",17,2
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","GENERAL TRADE","RETAIL","RETAIL FOOD","Solo",9,0.75
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Solo",422,480.8321
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Solo",20,2.5
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Solo",5,0
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Solo",2551,470.3723
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Solo",2910,1627.6655
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Solo",41,68.3748
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Solo",26,19.5833
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","MODERN TRADE","MT NKA","NKA MINIMARKET","Solo",473,5655.7062
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C01-MSP Solo","Nasional",NA,NA,NA,NA,"Jawa_tengah","Solo","SLO_Supriyatno","SLO_Supriyatno","Solo","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Solo",1325,11033.3707
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Semarang",68,44.8335
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Semarang",3,0.5001
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Semarang",262,159.7915
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Semarang",46,3.7499
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Semarang",2,-0.5416
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Semarang",450,224.1247
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Semarang",2100,1901.5825
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Semarang",204,1146.5
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Semarang",16,43.8749
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","MT NKA","NKA MINIMARKET","Semarang",370,3399.9996
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Semarang",2590,18249.6998
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Jogyakarta",239,55.4153
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Jogyakarta",83,23.9583
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","GENERAL TRADE","RETAIL","RETAIL FOOD","Jogyakarta",431,94.8312
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Jogyakarta",683,230.3726
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Jogyakarta",74,12.1666
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Jogyakarta",3,9
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Jogyakarta",950,245.1246
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Jogyakarta",3195,1653.7049
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Jogyakarta",1,-5.7083
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Jogyakarta",77,203.125
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","MT NKA","NKA MINIMARKET","Jogyakarta",534,4588.9988
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Jogyakarta",1293,2132.7886
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","FOOD SERVICE","FOOD SERVICE","CAFE","Purbalingga",2,0
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","FOOD SERVICE","FOOD SUPPLIER","FOOD SUPPLIER","Purbalingga",16,12.9583
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Purbalingga",185,59.5003
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Purbalingga",91,40.5
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","GENERAL TRADE","RETAIL","RETAIL FOOD","Purbalingga",134,27.8747
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Purbalingga",65,106.7504
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER FOOD","Purbalingga",31,7.7917
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Purbalingga",16,7.125
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Purbalingga",331,124.2912
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Purbalingga",3335,2573.0828
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Purbalingga",2,33
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Purbalingga",33,39.2915
"MSP Nasional","07 - DM RTD","Delmonte_RTD","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Purbalingga",771,12268.9546
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Anggi","Anggi",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Modern",362,381.875
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Anggi","Anggi",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Modern",21,8
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Anggi","Anggi",NA,"Food","MODERN TRADE","MT NKA","CASH N CARRY","Modern",372,667.7082
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Anggi","Anggi",NA,"Food","MODERN TRADE","MT NKA","NKA SUPERMARKET","Modern",1096,4717.9572
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Teddy","Teddy",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Modern",554,507.7077
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Teddy","Teddy",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Modern",9,7.5
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Teddy","Teddy",NA,"Food","MODERN TRADE","MT NKA","NKA MINIMARKET","Modern",616,334.2484
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Teddy","Teddy",NA,"Food","MODERN TRADE","MT NKA","NKA SUPERMARKET","Modern",488,449.7498
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Adi","Adi",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Modern",204,82.4997
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Adi","Adi",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Modern",286,263.6666
